precision,comparator,period,variable,scope,cluster,n_supports,weighted_mean_support_rmse,weighted_pooled_hourly_rmse,weighted_median_support_rmse,weighted_p95_support_rmse,observed_maximum_support_rmse,unweighted_mean_support_rmse
precision3,assigned_class_medoid,nighttime,relative_humidity,class,6.0,15,0.6082182426458742,0.726973240813841,0.5608418106112278,1.751695723835652,1.751695723835652,0.5898832154412812
precision3,assigned_class_medoid,summer,dry_bulb_temperature,citywide_nonmedoid,,105,0.0316951636812579,0.0444187262370167,0.0279862419035394,0.0693066445191158,0.3157998652192484,0.0454229202490951
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,0.0,15,0.0312321339699743,0.0357628656939352,0.0246415237017941,0.0590754125807403,0.0590754125807403,0.0312284625167815
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,1.0,15,0.0314306663633549,0.0371143259218624,0.0287076686060392,0.0627367773570748,0.0889370633060717,0.0387492773288449
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,2.0,15,0.0380059796397927,0.0498623258100962,0.0296072269398435,0.1122308021887357,0.1122308021887357,0.0410885470218735
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,3.0,15,0.0244020831598069,0.0299618074711383,0.018837249943345,0.0693066445191158,0.0693066445191158,0.0260914389621036
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,4.0,15,0.0226945755779193,0.0253612281494438,0.0219498777023367,0.0404011279351643,0.0657425084209528,0.0259165219444043
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,5.0,15,0.0261657521063186,0.0323223885014501,0.0279862419035394,0.058096893972511,0.1066950120295482,0.0326503432633462
precision3,assigned_class_medoid,summer,dry_bulb_temperature,class,6.0,15,0.1265787375410235,0.1503203232874603,0.1248159701787297,0.3157998652192484,0.3157998652192484,0.1222358507063116
precision3,assigned_class_medoid,summer,relative_humidity,citywide_nonmedoid,,105,0.1190974186383095,0.1664008929574225,0.1036787688629288,0.2690033162490854,1.150131715550334,0.1702600050835708
precision3,assigned_class_medoid,summer,relative_humidity,class,0.0,15,0.1196285844646377,0.1375344132305594,0.0940024536555321,0.2284454109480913,0.2284454109480913,0.1195747664469834
precision3,assigned_class_medoid,summer,relative_humidity,class,1.0,15,0.1207640409236656,0.142990288851996,0.1112395939751649,0.2418281493646606,0.3395149478562772,0.148889633758457
precision3,assigned_class_medoid,summer,relative_humidity,class,2.0,15,0.1449930638222256,0.1911420104303071,0.1148330478158355,0.4276455471830625,0.4276455471830625,0.1563960397378596
precision3,assigned_class_medoid,summer,relative_humidity,class,3.0,15,0.0917801732046823,0.1140677469009833,0.0685405992990788,0.2690033162490854,0.2690033162490854,0.0977283196105192
precision3,assigned_class_medoid,summer,relative_humidity,class,4.0,15,0.0834381516840941,0.0935750238522513,0.0807137092993033,0.1508145332908286,0.2466452799582488,0.0955868901496092
precision3,assigned_class_medoid,summer,relative_humidity,class,5.0,15,0.0961942807520053,0.118062114921345,0.1036787688629288,0.2086963111155156,0.3824820709633054,0.119654510909521
precision3,assigned_class_medoid,summer,relative_humidity,class,6.0,15,0.4702953199229158,0.5550393184948754,0.4652644291916569,1.150131715550334,1.150131715550334,0.4539898749720459
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.018115199742097,0.0259753515586564,0.0134691849617449,0.0418277977309787,0.1834686994045637,0.0259610222225079
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,0.0,15,0.0115960047231479,0.0125622441986419,0.0120124593788228,0.0181299322790915,0.018521881904645,0.0119690920679479
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,1.0,15,0.0123153143429491,0.0140412210497126,0.0106728764369771,0.0223794381785516,0.043255094354467,0.0151592712744594
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,2.0,15,0.0144536638270584,0.0173160180477498,0.0125585876539348,0.0418277977309787,0.0418277977309787,0.0162958277603571
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,3.0,15,0.0147770975029841,0.0166102742597823,0.0165550635004688,0.029194974553202,0.0294159371571644,0.0170813769222408
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,4.0,15,0.0172325856096425,0.0194116542352082,0.0160860901117073,0.0336234370510464,0.0533426306786901,0.0201819416720277
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,5.0,15,0.0213813438726697,0.0277626206202894,0.0203851127864213,0.0551749494384665,0.1011007766091111,0.0268006593211842
precision3,assigned_class_medoid,summer_day,dry_bulb_temperature,class,6.0,15,0.0763698951273469,0.0906276485675231,0.0790186479339622,0.1834686994045637,0.1834686994045637,0.0742389865393384
precision3,assigned_class_medoid,summer_day,relative_humidity,citywide_nonmedoid,,105,0.06299648317504,0.0894215576474419,0.049863680289584,0.1420108868552972,0.6241763819127609,0.0896293663843963
precision3,assigned_class_medoid,summer_day,relative_humidity,class,0.0,15,0.0410627432718576,0.044541974777376,0.0440181128888448,0.0671238151282914,0.0671238151282914,0.0422423607897236
precision3,assigned_class_medoid,summer_day,relative_humidity,class,1.0,15,0.0440426544587635,0.0503505206488654,0.0378087953934989,0.0821749821217083,0.1591569933832789,0.0541778869521278
precision3,assigned_class_medoid,summer_day,relative_humidity,class,2.0,15,0.049658030471298,0.0592871198108614,0.0427630773359712,0.1420108868552972,0.1420108868552972,0.05580821094378
precision3,assigned_class_medoid,summer_day,relative_humidity,class,3.0,15,0.0507088275051719,0.0571205203069588,0.0556554420802781,0.1058000958952259,0.1058000958952259,0.0587481607865511
precision3,assigned_class_medoid,summer_day,relative_humidity,class,4.0,15,0.0594432081476504,0.0668742406634694,0.0570101012044731,0.1142462528232458,0.1856503215573658,0.0696750776361085
precision3,assigned_class_medoid,summer_day,relative_humidity,class,5.0,15,0.0749214673054931,0.0962386893331017,0.0734421448071867,0.1879920041511668,0.3471186910860248,0.093536669600021
precision3,assigned_class_medoid,summer_day,relative_humidity,class,6.0,15,0.2603726297552382,0.3086702102182496,0.2692607577175521,0.6241763819127609,0.6241763819127609,0.2532171979824619
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0399148501516296,0.0571955207375742,0.0318697471474478,0.0935653536830597,0.4162637188208425,0.057555330403668
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,0.0,15,0.0418534918924306,0.0489913782820874,0.0318579926233444,0.0815543640691591,0.0815543640691591,0.0417619785953984
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,1.0,15,0.0419715416916891,0.0505746031986566,0.0391707822509247,0.0872651571377329,0.1181041882043247,0.051970578669749
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,2.0,15,0.0506656167975504,0.0683568474211207,0.0411783904015877,0.1531076133209273,0.1531076133209273,0.0544181283540669
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,3.0,15,0.03030056094627,0.0389810031026643,0.0208713641947896,0.0935653536830597,0.0935653536830597,0.0317422136736425
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,4.0,15,0.026624097271415,0.0301591025454838,0.0250272620026951,0.0505005500520099,0.0761493176544279,0.0301766868699401
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,5.0,15,0.0299921128932248,0.0363140536593098,0.0308862859434522,0.0608787576496846,0.1120101966474725,0.037161434182695
precision3,assigned_class_medoid,summer_night,dry_bulb_temperature,class,6.0,15,0.1614017546435108,0.1922993200757992,0.154241253556644,0.4162637188208425,0.4162637188208425,0.1556562924801845
precision3,assigned_class_medoid,summer_night,relative_humidity,citywide_nonmedoid,,105,0.1525991889531436,0.217674755959345,0.1246106267049324,0.3654201800866667,1.5309824146332354,0.2195105052113109
precision3,assigned_class_medoid,summer_night,relative_humidity,class,0.0,15,0.1616099182788861,0.1893342074963744,0.1232597790561424,0.3160205768761072,0.3160205768761072,0.1612852336079018
precision3,assigned_class_medoid,summer_night,relative_humidity,class,1.0,15,0.162487918900964,0.1958501224976454,0.1520186257282507,0.3377139172298209,0.4573068540303867,0.2010957298434773
precision3,assigned_class_medoid,summer_night,relative_humidity,class,2.0,15,0.1953593809744434,0.2637339070487749,0.1600702856779258,0.5878727209741696,0.5878727209741696,0.2095603860025526
precision3,assigned_class_medoid,summer_night,relative_humidity,class,3.0,15,0.1166057988371224,0.1508646675865356,0.079360564963983,0.3654201800866667,0.3654201800866667,0.1219407863812267
precision3,assigned_class_medoid,summer_night,relative_humidity,class,4.0,15,0.1004938830614027,0.1141945975674119,0.0945022599743256,0.1918772316875374,0.2952994181454014,0.1145308933732457
precision3,assigned_class_medoid,summer_night,relative_humidity,class,5.0,15,0.1129058959086913,0.1364384133404097,0.1138831548158887,0.2275242996290194,0.4148417571984319,0.1396095072322525
precision3,assigned_class_medoid,summer_night,relative_humidity,class,6.0,15,0.6104626441081727,0.7217063055525655,0.5884950759884567,1.5309824146332354,1.5309824146332354,0.5885510000385193
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,citywide_nonmedoid,,105,0.0335116436109503,0.0458220938891831,0.0276624137128359,0.0785030879478737,0.3487000868522637,0.0469711054632614
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,0.0,15,0.0338977435935242,0.0387502719291148,0.0264012115745232,0.0646701915552991,0.0646701915552991,0.0339990817139771
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,1.0,15,0.03468465201839,0.0407273544962201,0.0321108205208236,0.0700642048996431,0.0916848663958638,0.0423511746926666
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,2.0,15,0.0427468035601261,0.0557059023417776,0.0308533502839528,0.1227229752449313,0.1227229752449313,0.0461096832073126
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,3.0,15,0.0253234169871451,0.0307136990480948,0.0216227910160599,0.0656276780275492,0.0656276780275492,0.0272694757267985
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,4.0,15,0.0233724476029371,0.0260683920234552,0.0219069639268692,0.0433086841555786,0.0607634692962247,0.0261970694037389
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,5.0,15,0.0276152786718706,0.0333134787611177,0.0299275399657544,0.0545505693084146,0.1055730297560515,0.0339991560101615
precision3,assigned_class_medoid,whole_year,dry_bulb_temperature,class,6.0,15,0.1226660030149277,0.1469500839714656,0.1151188431984995,0.3487000868522637,0.3487000868522637,0.1188720974881747
precision3,assigned_class_medoid,whole_year,relative_humidity,citywide_nonmedoid,,105,0.1407387100270552,0.1896028796392347,0.1131105456973185,0.3281170444567209,1.382535438207478,0.1949030977629587
precision3,assigned_class_medoid,whole_year,relative_humidity,class,0.0,15,0.1445024944712728,0.1650557227623404,0.1131105456973185,0.2786675432437983,0.2786675432437983,0.1450358186406505
precision3,assigned_class_medoid,whole_year,relative_humidity,class,1.0,15,0.1484599709791899,0.1740655540165324,0.138720602628475,0.2989546698660236,0.3862591385923686,0.1806092458199129
precision3,assigned_class_medoid,whole_year,relative_humidity,class,2.0,15,0.1820185577335502,0.2371025063051734,0.1328249079216076,0.5185261059992445,0.5185261059992445,0.1961320113589045
precision3,assigned_class_medoid,whole_year,relative_humidity,class,3.0,15,0.1047024471031423,0.1273167390543876,0.0903242731222814,0.2694243802804374,0.2694243802804374,0.1127472544897352
precision3,assigned_class_medoid,whole_year,relative_humidity,class,4.0,15,0.098116756389817,0.1094484467469057,0.0901320384809452,0.1840504807167175,0.2446752861694462,0.1092175429491464
precision3,assigned_class_medoid,whole_year,relative_humidity,class,5.0,15,0.1166734989902639,0.1396612259433871,0.1252821414022681,0.2202302347057253,0.4333204474287099,0.1429052551689656
precision3,assigned_class_medoid,whole_year,relative_humidity,class,6.0,15,0.49212262591543,0.5854338044605724,0.4636285006811332,1.382535438207478,1.382535438207478,0.4776745559133953
precision3,assigned_class_medoid,winter,dry_bulb_temperature,citywide_nonmedoid,,105,0.0350183828258322,0.0471911132120502,0.0281478956461052,0.0833584788069635,0.3789116892145757,0.0480517871494203
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,0.0,15,0.0363205192102952,0.0415380267827134,0.028059521866904,0.0719030320395706,0.0719030320395706,0.03647699659607
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,1.0,15,0.0375931917337379,0.0440625341733244,0.0352025080795612,0.0767295837946748,0.0958582544440224,0.0455956096849503
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,2.0,15,0.0469063460618331,0.0610199403048333,0.0338706600426034,0.1324373409103311,0.1324373409103311,0.0505215456206167
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,3.0,15,0.0260292332308593,0.0314516037515072,0.0241011917766517,0.0617077442139209,0.0617077442139209,0.0281533027015326
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,4.0,15,0.0239324883530297,0.0267606065463819,0.0224583099723284,0.0460474800748686,0.0553069626633719,0.0263261258268784
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,5.0,15,0.0288568612414796,0.0342811370778561,0.0310910867879474,0.0547544635810751,0.1044327298070152,0.0351549916992533
precision3,assigned_class_medoid,winter,dry_bulb_temperature,class,6.0,15,0.1171635335710584,0.1434815318140679,0.1042496299656998,0.3789116892145757,0.3789116892145757,0.1141339379166411
precision3,assigned_class_medoid,winter,relative_humidity,citywide_nonmedoid,,105,0.1586779824187164,0.2103678476971076,0.1333737604691605,0.3652639447210562,1.5821629453449826,0.215220114119182
precision3,assigned_class_medoid,winter,relative_humidity,class,0.0,15,0.1654528974767893,0.1887242032078121,0.1295116770655719,0.3284218487163813,0.3284218487163813,0.1662703643324033
precision3,assigned_class_medoid,winter,relative_humidity,class,1.0,15,0.1715345788437507,0.2005132080891269,0.1617105641187953,0.3470398787268401,0.4324941436538438,0.2072870595122583
precision3,assigned_class_medoid,winter,relative_humidity,class,2.0,15,0.2122926254566578,0.2756956175082847,0.153535400727509,0.5960959621254542,0.5960959621254542,0.2287057208426484
precision3,assigned_class_medoid,winter,relative_humidity,class,3.0,15,0.1154730091394353,0.1393744065035505,0.1078802553590646,0.2698470954063938,0.2698470954063938,0.1250599018075006
precision3,assigned_class_medoid,winter,relative_humidity,class,4.0,15,0.1105501036911308,0.1233667172311372,0.1046927564833081,0.2122858611848051,0.2426783448828749,0.1207111217299853
precision3,assigned_class_medoid,winter,relative_humidity,class,5.0,15,0.1336399161890659,0.1584374916849524,0.14376759169314,0.2544485769201771,0.4790287728803488,0.1624612826272721
precision3,assigned_class_medoid,winter,relative_humidity,class,6.0,15,0.5082712044253364,0.6144813225736496,0.4573855893892508,1.5821629453449826,1.5821629453449826,0.4960453479822058
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.0255645983039952,0.0334877462440977,0.0230802767709613,0.0584749523723196,0.2601530834556874,0.0348999334707741
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,0.0,15,0.0246054625816567,0.026922719012699,0.0248974177427381,0.0419119629385529,0.0419119629385529,0.0248156853943824
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,1.0,15,0.0255528603480616,0.0286268034357598,0.0255390152583512,0.0449408290260995,0.070466853065483,0.0302306977099427
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,2.0,15,0.0282564223409002,0.0356037312827752,0.0195346269058727,0.0822527931320388,0.0822527931320388,0.0309790440025416
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,3.0,15,0.0176411145718466,0.0202983812375249,0.0174197926458432,0.0382318632334387,0.0457583235687691,0.0202757389295034
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,4.0,15,0.0202983397928437,0.022402757874077,0.0194624415230111,0.0367918919738889,0.0475677943039726,0.0225009252144251
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,5.0,15,0.0247765585032542,0.0296533566755247,0.0267027628867791,0.0472628793230455,0.0931234508930329,0.030194947113078
precision3,assigned_class_medoid,winter_day,dry_bulb_temperature,class,6.0,15,0.0877363721242355,0.1055348319418904,0.0806338358022888,0.2601530834556874,0.2601530834556874,0.0853024959315456
precision3,assigned_class_medoid,winter_day,relative_humidity,citywide_nonmedoid,,105,0.1198528346997615,0.1542000832278188,0.1097176988604093,0.26907736472087,1.099786147002768,0.1612917329023007
precision3,assigned_class_medoid,winter_day,relative_humidity,class,0.0,15,0.115571937241355,0.1260596950155826,0.1166173849340847,0.1951326741761501,0.1951326741761501,0.1165440507868318
precision3,assigned_class_medoid,winter_day,relative_humidity,class,1.0,15,0.1195512785755754,0.1336964208494002,0.1220008650813021,0.2116339949114927,0.3229688168925628,0.1408224236246266
precision3,assigned_class_medoid,winter_day,relative_humidity,class,2.0,15,0.1303003686206166,0.1629063751247668,0.0928104679819737,0.3721797367002352,0.3721797367002352,0.1424332371186935
precision3,assigned_class_medoid,winter_day,relative_humidity,class,3.0,15,0.0817745075668945,0.0946477787845455,0.0802515390743974,0.1827839065723004,0.2044561579234545,0.0934246325846512
precision3,assigned_class_medoid,winter_day,relative_humidity,class,4.0,15,0.0975312398221303,0.1075928853796658,0.0892190065822924,0.1785266702149064,0.2127193158272359,0.1068856345650209
precision3,assigned_class_medoid,winter_day,relative_humidity,class,5.0,15,0.1188425060171048,0.1415029714344576,0.1262941233236157,0.2220994357054052,0.4360664971386131,0.144252372624435
precision3,assigned_class_medoid,winter_day,relative_humidity,class,6.0,15,0.3950429925519496,0.4679876854205834,0.3776961338238642,1.099786147002768,1.099786147002768,0.3846797790118463
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0419856013963911,0.0577284434562027,0.0339125072824636,0.1001646949639249,0.4684746627250876,0.0578128696803405
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,0.0,15,0.0447853913603546,0.0522109427128652,0.0339125072824636,0.0926470690070895,0.0926470690070895,0.044972441713823
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,1.0,15,0.0460862252796448,0.0553490737104166,0.0427339659968139,0.1001646949639249,0.1225935689593183,0.0564309403489677
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,2.0,15,0.0594115294505155,0.0786081455598259,0.0443241938167989,0.1682669799954125,0.1682669799954125,0.0636404217665831
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,3.0,15,0.0320183543002046,0.0395775501543455,0.0290230030658391,0.0784475367722978,0.0784475367722978,0.0338690406795059
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,4.0,15,0.0269923553266079,0.0305020747670712,0.026285337282294,0.0537317180766866,0.062088849104732,0.0295666683507751
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,5.0,15,0.0324013265809839,0.0383545454486902,0.0349324177451806,0.0620482870572582,0.1146316404997459,0.0394566504328824
precision3,assigned_class_medoid,winter_night,dry_bulb_temperature,class,6.0,15,0.1402899280391552,0.1733098358155696,0.1226107240497936,0.4684746627250876,0.4684746627250876,0.1367539244698467
precision3,assigned_class_medoid,winter_night,relative_humidity,citywide_nonmedoid,,105,0.1876617967305003,0.2544240496139481,0.1548867969576324,0.4526162348435549,1.9485763013303397,0.255727694839725
precision3,assigned_class_medoid,winter_night,relative_humidity,class,0.0,15,0.2020245708808295,0.2352500861751711,0.1548867969576324,0.4214796091122746,0.4214796091122746,0.2030350965280646
precision3,assigned_class_medoid,winter_night,relative_humidity,class,1.0,15,0.2085370095206453,0.250072710003405,0.194479581684833,0.4526162348435549,0.5492720094676363,0.2545990704010099
precision3,assigned_class_medoid,winter_night,relative_humidity,class,2.0,15,0.2679959607551612,0.3542282597002357,0.1928704999783656,0.7564013720996847,0.7564013720996847,0.287316773892049
precision3,assigned_class_medoid,winter_night,relative_humidity,class,3.0,15,0.1402652543206569,0.1728937487232711,0.1297535720851816,0.3349999302935799,0.3349999302935799,0.1487146731286719
precision3,assigned_class_medoid,winter_night,relative_humidity,class,4.0,15,0.1218672259098484,0.1373406890053083,0.1197193126769395,0.2413686013961359,0.2693251767365536,0.1327827969641014
precision3,assigned_class_medoid,winter_night,relative_humidity,class,5.0,15,0.1468408864776255,0.1737290609485293,0.1593362333444913,0.2831254090553287,0.518442996449721,0.1786737568817779
precision3,assigned_class_medoid,winter_night,relative_humidity,class,6.0,15,0.5988412712254598,0.7322309184119503,0.5251178774869604,1.9485763013303397,1.9485763013303397,0.5849716960824001
precision3,assigned_four_file,daytime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0320659779232759,0.0389016070193597,0.027759617198945,0.0693189718837036,0.2165058489935129,0.0373028429701657
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,0.0,15,0.0309293491341545,0.0323712726768116,0.0330912671783707,0.0479636587123796,0.0479636587123796,0.0295527580587797
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,1.0,15,0.0202316182379802,0.022527147266547,0.0196946901960352,0.035470806055005,0.0584298822654342,0.0240823034164702
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,2.0,15,0.0226338337529813,0.0279715811757485,0.0161161523105486,0.0651971789736237,0.0651971789736237,0.0249836112053153
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,3.0,15,0.0299201687480628,0.0317515274094772,0.030373200004919,0.049243269015968,0.0493677029172332,0.0303738519177844
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,4.0,15,0.01899529046225,0.0209565409786502,0.0185301309608069,0.0332703194341614,0.0505456618013914,0.0215545203075403
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,5.0,15,0.0461467679315958,0.0502837998353134,0.0476522050738665,0.07681632008866,0.1233311714607515,0.05003015261533
precision3,assigned_four_file,daytime,dry_bulb_temperature,class,6.0,15,0.0829005093074916,0.0983436826864181,0.0798281144327064,0.2165058489935129,0.2165058489935129,0.0805427032699404
precision3,assigned_four_file,daytime,relative_humidity,citywide_nonmedoid,,105,0.137798481538745,0.1646601007896239,0.1240726201403563,0.2957777198996589,0.8685450862764564,0.1576356737568694
precision3,assigned_four_file,daytime,relative_humidity,class,0.0,15,0.1276498718138167,0.1345120682096691,0.1387745798706118,0.2056004720558516,0.2056004720558516,0.122261402942068
precision3,assigned_four_file,daytime,relative_humidity,class,1.0,15,0.0906086172797917,0.1009155134040355,0.0907930458182221,0.1603706124367345,0.2543849714480597,0.1071960464487457
precision3,assigned_four_file,daytime,relative_humidity,class,2.0,15,0.0990900613392873,0.1224548314328515,0.071695984233785,0.2813899429617199,0.2813899429617199,0.1087887600410289
precision3,assigned_four_file,daytime,relative_humidity,class,3.0,15,0.1356165856684778,0.1434390457488215,0.1401978942187756,0.2228702947116106,0.2228702947116106,0.1362663532299769
precision3,assigned_four_file,daytime,relative_humidity,class,4.0,15,0.0814295068115985,0.0895235439900473,0.0833105430023263,0.1422697948285156,0.1996071209644736,0.0909965185498399
precision3,assigned_four_file,daytime,relative_humidity,class,5.0,15,0.1957051240003453,0.2121358895439525,0.2047386004654421,0.3087918991591285,0.5035623892912137,0.210844831450533
precision3,assigned_four_file,daytime,relative_humidity,class,6.0,15,0.3361891824771388,0.3962011937778339,0.3278441131957039,0.8685450862764564,0.8685450862764564,0.3270958036358934
precision3,assigned_four_file,nighttime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0559882459874495,0.0700323780050431,0.0485769925058482,0.1335761715550567,0.4430673972356245,0.0672093613505425
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,0.0,15,0.0480211274333829,0.057341950571689,0.0518656919359994,0.1016464348459648,0.1016464348459648,0.0462494037528479
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,1.0,15,0.0441849846301016,0.0530090788879872,0.0409862322356753,0.0939189804344401,0.1202615025493769,0.0543586917850222
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,2.0,15,0.0552980743390661,0.073647034956961,0.0417378506096802,0.1608452211283174,0.1608452211283174,0.059292392122774
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,3.0,15,0.0685332504408161,0.075650414471345,0.058688837783392,0.1335761715550567,0.1335761715550567,0.0672557476321986
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,4.0,15,0.0268354784030164,0.0303306036139612,0.0256622868824376,0.0521367450331184,0.0694948521466579,0.0299312217002931
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,5.0,15,0.0617433253496269,0.0664854432436474,0.0649263984417114,0.0933623519793887,0.1485116710509856,0.0660947040116749
precision3,assigned_four_file,nighttime,dry_bulb_temperature,class,6.0,15,0.152099628500702,0.1830769631442326,0.1393695548929185,0.4430673972356245,0.4430673972356245,0.1472833684489869
precision3,assigned_four_file,nighttime,relative_humidity,citywide_nonmedoid,,105,0.2331360569664603,0.2891439659513813,0.2077143355800929,0.5409101133136,1.751695723835652,0.2775640580276373
precision3,assigned_four_file,nighttime,relative_humidity,class,0.0,15,0.2029504891857942,0.2432145448024934,0.2226954987417063,0.4317617559800087,0.4317617559800087,0.1950657952234239
precision3,assigned_four_file,nighttime,relative_humidity,class,1.0,15,0.1874100030522273,0.2245299386375113,0.1739063944145378,0.3991637191147691,0.5052601716896854,0.2298951252934898
precision3,assigned_four_file,nighttime,relative_humidity,class,2.0,15,0.2349057746071517,0.3121538262638174,0.1736219979539343,0.677169362276144,0.677169362276144,0.2518270340690725
precision3,assigned_four_file,nighttime,relative_humidity,class,3.0,15,0.2811701082671282,0.31032920687961,0.2408768262697554,0.5409101133136,0.5409101133136,0.2758081664260453
precision3,assigned_four_file,nighttime,relative_humidity,class,4.0,15,0.1117972957538284,0.1262674148863536,0.1078160258671685,0.2179643649396884,0.2826464020370237,0.1242993344167947
precision3,assigned_four_file,nighttime,relative_humidity,class,5.0,15,0.258293235095797,0.2780284649908486,0.2733369761144941,0.393214141932262,0.6164596101231953,0.2761697353233535
precision3,assigned_four_file,nighttime,relative_humidity,class,6.0,15,0.6082182426458742,0.726973240813841,0.5608418106112278,1.751695723835652,1.751695723835652,0.5898832154412812
precision3,assigned_four_file,summer,dry_bulb_temperature,citywide_nonmedoid,,105,0.0444701448355961,0.0551670690886516,0.0366915774793547,0.0910359348772777,0.3157998652192484,0.0536898476883109
precision3,assigned_four_file,summer,dry_bulb_temperature,class,0.0,15,0.0402927995294916,0.0444241593413683,0.0401408211067696,0.0750513712954889,0.0750513712954889,0.0388354733757518
precision3,assigned_four_file,summer,dry_bulb_temperature,class,1.0,15,0.0314306663633549,0.0371143259218624,0.0287076686060392,0.0627367773570748,0.0889370633060717,0.0387492773288449
precision3,assigned_four_file,summer,dry_bulb_temperature,class,2.0,15,0.0380059796397927,0.0498623258100962,0.0296072269398435,0.1122308021887357,0.1122308021887357,0.0410885470218735
precision3,assigned_four_file,summer,dry_bulb_temperature,class,3.0,15,0.0525740856770539,0.057511482700771,0.0461392424119218,0.1038815705126158,0.1038815705126158,0.0521775744365657
precision3,assigned_four_file,summer,dry_bulb_temperature,class,4.0,15,0.0226945755779193,0.0253612281494438,0.0219498777023367,0.0404011279351643,0.0657425084209528,0.0259165219444043
precision3,assigned_four_file,summer,dry_bulb_temperature,class,5.0,15,0.0524255560058974,0.0569441827296211,0.0534380439820414,0.0877580140762561,0.1366154608856752,0.0568256890044243
precision3,assigned_four_file,summer,dry_bulb_temperature,class,6.0,15,0.1265787375410235,0.1503203232874603,0.1248159701787297,0.3157998652192484,0.3157998652192484,0.1222358507063116
precision3,assigned_four_file,summer,relative_humidity,citywide_nonmedoid,,105,0.166579185443161,0.2063368192914794,0.133345404166721,0.3519119774107908,1.150131715550334,0.2009850388088461
precision3,assigned_four_file,summer,relative_humidity,class,0.0,15,0.151079044622394,0.1683658892012419,0.1531013844657152,0.2890274491253474,0.2890274491253474,0.1456710290884237
precision3,assigned_four_file,summer,relative_humidity,class,1.0,15,0.1207640409236656,0.142990288851996,0.1112395939751649,0.2418281493646606,0.3395149478562772,0.148889633758457
