grid_id,fit_eligible,built_frac,avg_height_m,facade_to_site_ratio,uwg_treecover,uwg_grasscover
1143,False,0.0413863516309167,6.686882189275717,0.1004439626537118,0.0,0.2946650285136925
1144,False,0.0284686716209184,6.4147292846972865,0.0753238408995022,0.0,0.3273070624017331
1145,False,0.0388961090480969,6.7287191147715495,0.1083918533001619,0.0,0.3531669720091023
1146,False,0.0460775794238897,6.346235515109196,0.1248590686870782,0.0,0.3993242302560544
1147,True,0.0555542548490693,6.190527974287357,0.1446520645826371,0.0,0.4185435509257847
1148,True,0.0604917242990075,6.0152597272950645,0.1535152814156602,0.0,0.4584123464299921
1149,True,0.0612781335998501,5.951306087077885,0.1529987275204153,0.0,0.4404837275367452
1150,True,0.0525300968201424,5.527336566777385,0.1210626350075854,0.0,0.4138094463651335
1151,True,0.0411709251473763,5.213691912365716,0.0922343920204737,0.0,0.3762633257536137
1152,True,0.031726146774011,5.109938917352439,0.0699358164772107,0.0,0.3491427430024142
1153,True,0.0272011715574182,4.837166348608361,0.0544998582992948,0.0,0.3534530372869613
1154,True,0.0226433646662175,4.847829179479224,0.0426662280474511,0.0,0.3450914885894204
1155,False,0.0161001703716722,4.684311617234115,0.0286199385296651,0.0,0.3307708963044263
1156,False,0.0158746181304867,4.7976562925934125,0.0284970279252412,0.0,0.308782698549012
1157,False,0.0137207038363435,4.858643157791957,0.025194218885162,0.0,0.2532847920243228
1158,False,0.0271994282149066,5.303281194228717,0.0156493783950111,0.0,0.0533245823673331
1159,False,0.0816333460472188,8.012497507026731,0.0459816561825106,0.0,0.0535391349924335
1160,False,0.1738794584495152,8.782493338337808,0.0846456374590449,0.0,0.0563108325003286
1161,True,0.3004903851223136,9.152443996651568,0.1059559317816,0.0,0.0601998518785852
1162,True,0.4456608148458589,9.03140238987878,0.120613476675023,0.0,0.0406984504413892
1163,True,0.6032563018615893,9.118009775167907,0.1448512898465826,0.0,0.015694392123951
1164,True,0.7201714081625452,9.138413933087485,0.1383375265977475,0.0,0.0182950006068533
1165,True,0.7883385018308562,9.33192764511815,0.1299135830257704,0.0,0.0176136211819077
1166,True,0.7856505855284328,9.555286725819322,0.1142207131451853,0.0005173928184111574,0.025431268431291645
1167,True,0.7583235285765858,9.834901984140384,0.1055157023918796,0.0038982148600069048,0.024016588018072292
1168,True,0.6986137584223362,9.859382867559342,0.1185471452841613,0.008327428417543503,0.019173317681052397
1169,True,0.5674738826493435,9.901197767948752,0.1375401949971707,0.012065894213417807,0.01620394425380979
1170,True,0.445736808177538,10.227801167359347,0.1503688814827538,0.015697325838940363,0.011934654487708037
1171,True,0.4021868840232178,12.62529825681258,0.2100276843797335,0.020529479363007863,0.0
1172,True,0.3767525547195077,15.070631089349654,0.2826394716873295,0.020902772506913404,0.0
1173,True,0.369087873691593,16.403039809149234,0.3087193342637719,0.02167642255539959,0.0
1174,True,0.4464435134865891,16.302497458813104,0.3052975631831028,0.022866329196415985,0.0
1175,True,0.5335983750137793,15.807029291007696,0.3061096098274546,0.0229989982718158,0.0
1176,True,0.5573409245060917,14.713279335751247,0.3027918969283625,0.017866375711339613,0.0
1177,True,0.6224955100430746,13.952425526704728,0.2750082666480252,0.014112260525838326,0.0012600911922368736
1178,True,0.7005024811304309,14.176095220922496,0.2568341043484157,0.00890939691981554,0.0044536412384188605
1179,True,0.6883036516999832,14.889148599424573,0.2561603676566007,0.011409540355849837,0.02170611245810196
1180,True,0.5955449388784826,15.72154189514614,0.2339615155289121,0.02935037241721386,0.03155421665604154
1181,True,0.480980661512979,16.20610108309153,0.1878922298014852,0.05633112595637718,0.023809995254807412
1182,True,0.3333354265200918,17.46225429487259,0.2287832719903285,0.07206175246647484,0.02650522407752927
1183,True,0.2091563956629351,19.80977537907828,0.3853166783265265,0.09708032970848883,0.014936182139927673
1184,True,0.1614865276894684,20.718048541555785,0.5221060036861457,0.1088185730214062,0.0005830696993690959
1185,True,0.1729709349026239,18.454760403952225,0.542899075206052,0.09976719139371952,0.04704712015820027
1186,True,0.213788899233325,17.667623266232134,0.6424341405695168,0.08077300911916431,0.09039764894463288
1187,True,0.2380975337668054,16.34006111417928,0.6241556412186962,0.0745617158364097,0.1324399658446696
1188,True,0.2077072136918043,15.623443275223154,0.5008225756427782,0.06428599062234058,0.2220818632935298
1189,False,0.1800836802293128,14.368953504089829,0.3913171107898391,0.06095516546310962,0.3115941686073996
1190,False,0.1363345733283311,13.714048877616792,0.2969640554001988,0.07857557837673311,0.32186935128715066
1191,False,0.1066968685965258,12.63335976947688,0.2171211427184186,0.08838942436203384,0.34409070837214967
1192,False,0.0689981131800337,14.161096822756068,0.1844309388219372,0.08616042638316786,0.32953763036187567
1193,False,0.0791593080979135,12.864547136880502,0.1909882406376883,0.07914817676721944,0.287266274853482
1194,True,0.1000240082581502,13.65674528558711,0.2834845855646943,0.07163907123130886,0.22959612224540427
1195,True,0.1112969430121264,13.912503663418937,0.3474952245354483,0.046007640816029274,0.1837492607256973
1196,True,0.0992938304420474,13.749348461100452,0.305196797900685,0.02799029978411796,0.12511047617140053
1197,True,0.1025872063527024,13.655316481966947,0.2944718701177991,0.0206999645356409,0.10530275554270188
1198,True,0.1572467161000176,17.4428020545305,0.3324004052550935,0.012969362123644445,0.07590264748917626
1199,True,0.1223102784334643,18.629762004677183,0.203674484595584,0.00464253363294364,0.06971085079771665
1200,True,0.1485194423996488,17.844080004021585,0.1442606174471995,0.0,0.054608203810939
1201,True,0.2144022238558015,16.874652663295432,0.1336167784427019,0.0,0.0557579419362597
1202,True,0.2584321907543191,16.304488223298627,0.1565876808482461,5.018477584631182e-05,0.04776974973193879
1203,True,0.2090276715805645,14.734515166549684,0.2261077830316648,0.0007201628294885158,0.05316417342295118
1204,True,0.2433224833177724,14.54361109529158,0.3336512704038625,0.006432862097341335,0.04072197260017277
1205,True,0.2492103776426121,15.081202608081552,0.4434415801048165,0.014066940399601125,0.08639654882349437
1206,True,0.1985478335843737,15.92211912031232,0.5208235199741348,0.038801476960597325,0.14447127962521997
