grid_id,grid_row,grid_col,center_x_3003,center_y_3003,center_lon,center_lat,fit_eligible,edge_support,qa_score,qa_reasons,exclusion_reason,assignment_status,building_fraction,avg_height_m,facade_to_site_ratio,uwg_tree_cover_fraction,uwg_grass_cover_fraction,road_fraction,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac,cluster_k4_provisional,cluster_k4_label,distance_to_medoid_k4,distance_ratio_p95_k4,outlier_gt_cluster_p99_k4,cluster_k7_provisional,cluster_k7_label,distance_to_medoid_k7,distance_ratio_p95_k7,outlier_gt_cluster_p99_k7,cluster_k8_provisional,cluster_k8_label,distance_to_medoid_k8,distance_ratio_p95_k8,outlier_gt_cluster_p99_k8,epw_category,epw_category_name,representative_k7_cluster,representative_grid_id,epw_filename,release_version,archived_building_fraction,archived_avg_height_m,archived_facade_to_site_ratio,archived_uwg_tree_cover_fraction,archived_uwg_grass_cover_fraction,canopy_area_delta_m2,canopy_corrected_gt_2p5_m2,archived_k4,archived_k7,archived_k8,c6_out_of_domain,epw_recommendation_available,recommendation_status
31,2,58,1393850.0,4984850.0,7.652646500476843,45.00897532343388,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1737230668897365,7.593903118399556,0.3044552120329728,0.0261628929471626,0.1026072612709861,0.1887387073721368,12.877015421814884,2.616289294716267,227,9.08,11.98148148148148,379,0.94363546687329,1.0,"open, low-rise, mixed-green",0.5446002930186323,0.43315189069161,False,3.0,"moderate-density, mid-rise, mixed-green",0.6677679359833085,0.6357476495392488,False,4.0,"moderate-density, mid-rise, mixed-green",0.7650520002059874,0.6868843724087582,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1737230668897365,7.593903118399556,0.3044552120329728,0.0261628929471626,0.1026072612709861,9.094947017729282e-13,False,1.0,3.0,4.0,False,True,provisional
32,2,59,1393950.0,4984850.0,7.653915112811264,45.008990289394966,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1716885293902553,7.155030941936215,0.2956770821935711,0.0175694135786153,0.0738486654091422,0.1440699550024332,9.141807898775753,1.7569413578615303,152,6.08,12.813333333333333,397,0.953064252730838,1.0,"open, low-rise, mixed-green",0.476950921457629,0.37934646022933644,False,3.0,"moderate-density, mid-rise, mixed-green",0.7598848234079124,0.7234474199345248,False,0.0,"open, low-rise, mixed-green",0.8673694729574732,0.9870574003865822,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1716885293902553,7.155030941936215,0.2956770821935711,0.0175694135786152,0.0738486654091422,1.8189894035458565e-12,False,1.0,3.0,0.0,False,True,provisional
33,2,60,1394050.0,4984850.0,7.655183726137127,45.00900524126805,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1556651834667956,7.192726892986599,0.275506269870132,0.00696475815997,0.0429330189915038,0.1120499113288188,4.98977771514739,0.6964758159970006,80,3.2,13.0,380,0.9623209358186272,1.0,"open, low-rise, mixed-green",0.47161434418709774,0.37510197383411265,False,0.0,"open, low-rise, mixed-green",0.7922251398136597,0.9300547518852398,False,0.0,"open, low-rise, mixed-green",0.8174475083561346,0.9302467261146686,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1556651834667956,7.192726892986599,0.275506269870132,0.00696475815997,0.0429330189915038,1.3642420526593924e-12,False,1.0,0.0,0.0,False,True,provisional
34,3,33,1391350.0,4984950.0,7.620909912981033,45.00949650887537,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0428000817462785,8.649557493986801,0.1099907670436734,0.0235088218828241,0.1885528356883778,0.0962564369702077,21.206165757120207,2.3508821882824114,100,4.0,13.515151515151516,99,0.9894918439023414,1.0,"open, low-rise, mixed-green",0.5705436272441482,0.45378611438682587,False,0.0,"open, low-rise, mixed-green",0.5480708759901392,0.6434230586325884,False,0.0,"open, low-rise, mixed-green",0.6449268134873275,0.7339199773654184,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0428000817462785,8.649557493986801,0.1099907670436734,0.0235088218828241,0.1885528356883779,0.0,False,1.0,0.0,0.0,False,True,provisional
35,3,34,1391450.0,4984950.0,7.622178520079328,45.00951182750463,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0389812594435185,8.608343006227717,0.1025297352735457,0.0235088218828241,0.2527582943877983,0.0997335204392979,27.62671162706225,2.3508821882824114,100,4.0,13.515151515151516,96,0.9884624061304612,0.0,"open, low-rise, green",0.7871590280478483,0.47500840983868775,False,0.0,"open, low-rise, mixed-green",0.7417279001916787,0.8707721120051701,False,2.0,"open, low-rise, green",0.7769125599110706,0.7191813908846807,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0389812594435185,8.608343006227717,0.1025297352735457,0.0235088218828241,0.2527582943877983,9.094947017729282e-13,False,0.0,0.0,2.0,False,True,provisional
36,3,35,1391550.0,4984950.0,7.62344712819244,45.009527132046195,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0281037157441646,8.310200932803369,0.0834475397296839,0.0235088218828241,0.3144860707258562,0.0958720121303219,33.79948926086803,2.3508821882824114,100,4.0,13.515151515151516,90,0.9918424226865188,0.0,"open, low-rise, green",0.5724299655299459,0.34543089513275094,False,1.0,"open, low-rise, green",0.6570092236918335,0.5499682777670771,False,2.0,"open, low-rise, green",0.5562122163185595,0.5148809479986018,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0281037157441646,8.310200932803369,0.0834475397296839,0.0235088218828241,0.3144860707258562,9.094947017729282e-13,False,0.0,1.0,2.0,False,True,provisional
37,3,36,1391650.0,4984950.0,7.624715737319451,45.00954242250007,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0159745586453642,3.7135620545244414,0.0284569991791194,0.0166595050162567,0.3788589728533774,0.0694879777222657,39.55184778696342,1.6659505016256793,62,2.48,14.950819672131148,73,0.9047213908660728,0.0,"open, low-rise, green",0.611742926310528,0.3691541661885964,False,1.0,"open, low-rise, green",0.6201733687647296,0.5191337765701208,False,2.0,"open, low-rise, green",0.5715144404203509,0.5290460875278368,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0159745586453642,3.7135620545244414,0.0284569991791194,0.0166595050162567,0.3788589728533774,-9.094947017729282e-13,False,0.0,1.0,2.0,False,True,provisional
38,3,37,1391750.0,4984950.0,7.625984347459407,45.00955769886617,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0152443920944669,5.770583190440266,0.035036406936948,0.0029460349284194,0.3804467133638743,0.0427266073244233,38.33927482922938,0.294603492841942,14,0.56,13.285714285714286,61,0.8715852604581945,0.0,"open, low-rise, green",0.2941260889586073,0.17748937740673149,False,1.0,"open, low-rise, green",0.3236226768323893,0.2708975761767419,False,2.0,"open, low-rise, green",0.2561571712448946,0.2371225285919896,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0152443920944669,5.770583190440266,0.035036406936948,0.0029460349284194,0.3804467133638743,-2.273736754432321e-13,False,0.0,1.0,2.0,False,True,provisional
39,3,38,1391850.0,4984950.0,7.627252958611393,45.00957296114447,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0175058497968551,6.605373420657938,0.0403192718422733,0.0,0.3021736398091812,0.0312684957101593,30.21736398091812,0.0,0,0.0,,55,0.7345573390448942,0.0,"open, low-rise, green",0.4396250080907539,0.2652902000455943,False,1.0,"open, low-rise, green",0.5795569317540037,0.48513463149525454,False,2.0,"open, low-rise, green",0.4226685512269239,0.3912607058243294,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0175058497968551,6.605373420657938,0.0403192718422733,0.0,0.3021736398091812,0.0,False,0.0,1.0,2.0,False,True,provisional
40,3,39,1391950.0,4984950.0,7.628521570774465,45.009588209334986,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0183943765582621,7.242611318221158,0.0466721286861882,0.0011908034636618,0.214170181451802,0.0342909019119669,21.53609849154638,0.11908034636618024,6,0.24,16.666666666666668,58,0.7395090940333418,1.0,"open, low-rise, mixed-green",0.666500700321842,0.5301062856420662,False,0.0,"open, low-rise, mixed-green",0.37805826108451945,0.4438320176179107,False,0.0,"open, low-rise, mixed-green",0.4108394491066124,0.467531001787183,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0183943765582621,7.242611318221158,0.0466721286861882,0.0011908034636618,0.214170181451802,3.410605131648481e-13,False,1.0,0.0,0.0,False,True,provisional
41,3,44,1392450.0,4984950.0,7.634864646723524,45.00966423896926,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0442821289133217,11.627613286593052,0.1458166863953047,0.0186128109516043,0.1436267228636947,0.1008719860971545,16.223953381529913,1.8612810951604324,102,4.08,11.79746835443038,97,0.918032873689282,1.0,"open, low-rise, mixed-green",0.6393061499414741,0.5084768978786599,False,0.0,"open, low-rise, mixed-green",0.7088327088981001,0.8321538866557917,False,0.0,"open, low-rise, mixed-green",0.8547320524804586,0.9726761478839986,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0442821289133217,11.627613286593052,0.1458166863953047,0.0186128109516043,0.1436267228636948,-9.094947017729282e-13,False,1.0,0.0,0.0,False,True,provisional
42,3,45,1392550.0,4984950.0,7.636133264933549,45.00967940263227,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0610239668566161,9.946267288981383,0.1261901454048259,0.0200992897463262,0.2182649232845271,0.1067914402425859,23.836421303085345,2.0099289746326274,126,5.04,13.21359223300971,92,0.9477836540147344,1.0,"open, low-rise, mixed-green",0.6768490427975019,0.5383369167421912,False,0.0,"open, low-rise, mixed-green",0.675266804898,0.7927482594574933,False,0.0,"open, low-rise, mixed-green",0.787065274065295,0.8956720608399057,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0610239668566161,9.946267288981383,0.1261901454048259,0.0200992897463262,0.2182649232845271,-9.094947017729282e-13,False,1.0,0.0,0.0,False,True,provisional
43,3,46,1392650.0,4984950.0,7.6374018841481295,45.00969455220724,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0546569221511418,9.916796649142874,0.0940208691078558,0.0200867038583066,0.3453216613217598,0.1047416591596479,36.54083651800665,2.008670385830661,134,5.36,14.01801801801802,60,0.9722729718891252,0.0,"open, low-rise, green",0.5452513927834692,0.32903007882755547,False,1.0,"open, low-rise, green",0.5941809745921519,0.49737610294446016,False,2.0,"open, low-rise, green",0.5416012100376603,0.5013556629645631,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0546569221511418,9.916796649142874,0.0940208691078558,0.0200867038583066,0.3453216613217599,0.0,False,0.0,1.0,2.0,False,True,provisional
44,3,47,1392750.0,4984950.0,7.638670504366341,45.009709687694155,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0455081650221432,9.277505822414492,0.0593157199514833,0.0216626182672927,0.4800500922495242,0.1102347360089492,50.1712710516817,2.1662618267292775,144,5.76,13.87603305785124,48,0.9968592208025212,0.0,"open, low-rise, green",0.7024693798192488,0.42390273271188034,False,1.0,"open, low-rise, green",0.5784990570927359,0.484249107389091,False,2.0,"open, low-rise, green",0.6952169711558706,0.6435564747978139,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0455081650221432,9.277505822414492,0.0593157199514833,0.0216626182672927,0.4800500922495242,0.0,False,0.0,1.0,2.0,False,True,provisional
45,3,48,1392850.0,4984950.0,7.639939125587243,45.009724809092994,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0379265955912747,8.020200040598116,0.0428806466386311,0.0231163039994524,0.5081216993960732,0.111534728522017,53.12380033955256,2.3116303999452423,156,6.24,13.852173913043478,52,0.996855242206568,0.0,"open, low-rise, green",0.7880047167501739,0.47551873777929016,False,1.0,"open, low-rise, green",0.6460370844106923,0.5407837361712045,False,2.0,"open, low-rise, green",0.7747236776444544,0.717155161069104,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0379265955912747,8.020200040598116,0.0428806466386311,0.0231163039994524,0.5081216993960732,0.0,False,0.0,1.0,2.0,False,True,provisional
46,3,49,1392950.0,4984950.0,7.64120774780991,45.009739916403745,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0367886375493743,7.392542436807894,0.0409456509028847,0.0163628002445198,0.545481961124962,0.0958452092309192,56.18447613694818,1.6362800244519888,126,5.04,13.883720930232558,50,0.9993067973236388,0.0,"open, low-rise, green",0.8833815087872144,0.5330735351032636,False,1.0,"open, low-rise, green",0.7246451843371833,0.6065848844293487,False,2.0,"open, low-rise, green",0.873245686242046,0.8083561518010326,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0367886375493743,7.392542436807894,0.0409456509028847,0.0163628002445198,0.545481961124962,9.094947017729282e-13,False,0.0,1.0,2.0,False,True,provisional
47,3,50,1393050.0,4984950.0,7.642476371033403,45.00975500962635,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0160015774169855,5.429602987730511,0.0225324986149707,0.0192169542361503,0.5667254899238429,0.0990778051791393,58.59424441599932,1.9216954236150319,132,5.28,11.276923076923078,44,1.0,0.0,"open, low-rise, green",1.0432121629208957,0.6295227939675122,False,1.0,"open, low-rise, green",0.894118000287278,0.7484469304333291,False,2.0,"open, low-rise, green",1.0268340794110236,0.9505316293549699,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0160015774169855,5.429602987730511,0.0225324986149707,0.0192169542361503,0.5667254899238429,1.8189894035458565e-12,False,0.0,1.0,2.0,False,True,provisional
48,3,51,1393150.0,4984950.0,7.643744995256795,45.009770088760774,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0151951475169942,5.38340967669011,0.0210451149788795,0.0215835210435881,0.5356624151450623,0.098099766349669,55.72459361886505,2.1583521043588143,141,5.64,9.24074074074074,43,1.0,0.0,"open, low-rise, green",0.933281292528472,0.5631853880855155,False,1.0,"open, low-rise, green",0.7928438360597174,0.663672507679325,False,2.0,"open, low-rise, green",0.9129842709919874,0.8451418238662686,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0151951475169942,5.38340967669011,0.0210451149788795,0.0215835210435881,0.5356624151450623,-1.8189894035458565e-12,False,0.0,1.0,2.0,False,True,provisional
49,3,52,1393250.0,4984950.0,7.645013620479145,45.00978515380701,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0148069677623399,5.456255499398622,0.0182783915296445,0.0217739686168115,0.5127196521298042,0.0977389801411978,53.44936207466158,2.1773968616811543,143,5.72,8.767857142857142,32,1.0,0.0,"open, low-rise, green",0.8429565326411977,0.5086792221973853,False,1.0,"open, low-rise, green",0.7095807974103894,0.5939748104227899,False,2.0,"open, low-rise, green",0.8199268341755025,0.7589993410500511,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0148069677623399,5.456255499398622,0.0182783915296445,0.0217739686168115,0.5127196521298042,-1.8189894035458565e-12,False,0.0,1.0,2.0,False,True,provisional
50,3,53,1393350.0,4984950.0,7.64628224669953,45.00980020476501,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0135043688609104,5.661346233101584,0.012365806763387,0.0180858925131341,0.5554974675138301,0.1012309068886963,57.35833600269643,1.8085892513134159,119,4.76,8.6,14,1.0,0.0,"open, low-rise, green",0.9841295237710501,0.5938695784524191,False,1.0,"open, low-rise, green",0.8348511822398702,0.6988359528779272,False,2.0,"open, low-rise, green",0.9671315240387109,0.89526547840364,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0135043688609104,5.661346233101584,0.012365806763387,0.0180858925131341,0.5554974675138301,-4.547473508864641e-12,False,0.0,1.0,2.0,False,True,provisional
51,3,54,1393450.0,4984950.0,7.647550873917011,45.00981524163474,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0152356430748574,18.854043599025104,0.0509598544470933,0.0303452698010608,0.5072350086699003,0.163915884217004,53.75802784709612,3.034526980106085,240,9.6,10.088082901554404,20,0.8795824353234167,0.0,"open, low-rise, green",1.7881772634269937,1.0790694232608369,False,1.0,"open, low-rise, green",1.7253538923431642,1.444256601724308,False,2.0,"open, low-rise, green",1.8008100832987142,1.6669946751461604,True,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0152356430748574,18.854043599025104,0.0509598544470933,0.0303452698010608,0.5072350086699003,-1.8189894035458565e-12,False,0.0,1.0,2.0,False,True,provisional
52,3,55,1393550.0,4984950.0,7.648819502130653,45.00983026441621,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0363667046861501,15.70931641979729,0.1074493112640505,0.0379165853133657,0.4451494075923539,0.200989086642222,48.306599290571974,3.791658531336579,302,12.08,10.670212765957446,45,0.8860478320017869,0.0,"open, low-rise, green",1.3892433108433415,0.838334100796995,False,1.0,"open, low-rise, green",1.344852914389705,1.1257474240937875,False,2.0,"open, low-rise, green",1.3977728137052092,1.2939064808224654,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0363667046861501,15.70931641979729,0.1074493112640505,0.0379165853133658,0.4451494075923539,-1.8189894035458565e-12,False,0.0,1.0,2.0,False,True,provisional
53,3,56,1393650.0,4984950.0,7.650088131339531,45.00984527310934,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.091641865110238,10.58603030607646,0.2103005683627111,0.0336801810202955,0.3499642997962859,0.2358196363148995,38.364448081658146,3.3680181020295565,274,10.96,10.77007299270073,153,0.9534337033480668,0.0,"open, low-rise, green",0.8327912462004797,0.5025450150350345,False,1.0,"open, low-rise, green",0.8597686710068337,0.7196938463279515,False,2.0,"open, low-rise, green",0.835217209706993,0.7731535124578928,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.091641865110238,10.58603030607646,0.2103005683627111,0.0336801810202955,0.3499642997962859,0.0,False,0.0,1.0,2.0,False,True,provisional
54,3,57,1393750.0,4984950.0,7.651356761542705,45.009860267714146,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1595584066608447,8.8454325682432,0.3145608094643615,0.0335755113374213,0.2476766474889832,0.257140098602183,28.125215882640465,3.3575511337421324,285,11.4,10.82442748091603,333,0.9376248669492512,1.0,"open, low-rise, mixed-green",0.9380373875641926,0.7460750079856227,False,3.0,"moderate-density, mid-rise, mixed-green",0.7633657445155392,0.7267614266322956,False,4.0,"moderate-density, mid-rise, mixed-green",0.6812654674187273,0.611658557726374,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1595584066608447,8.8454325682432,0.3145608094643615,0.0335755113374213,0.2476766474889833,1.8189894035458565e-12,False,1.0,3.0,4.0,False,True,provisional
55,3,58,1393850.0,4984950.0,7.652625392739247,45.00987524823056,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2245241041544394,8.340347819047889,0.4536918283413699,0.0363268680445057,0.1226765823900936,0.271320962006371,15.900345043459948,3.632686804450579,323,12.92,10.848837209302326,530,0.9497442867606593,1.0,"open, low-rise, mixed-green",0.9379293549190908,0.7459890834184086,False,3.0,"moderate-density, mid-rise, mixed-green",0.6239217242535513,0.594003917104198,False,4.0,"moderate-density, mid-rise, mixed-green",0.6474716234360074,0.581317530830032,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2245241041544394,8.340347819047889,0.4536918283413699,0.0363268680445057,0.1226765823900937,3.637978807091713e-12,False,1.0,3.0,4.0,False,True,provisional
56,3,59,1393950.0,4984950.0,7.653894024928219,45.00989021465857,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2381722309204741,7.61962932420462,0.4456209277282735,0.0204430693414408,0.0856543358894632,0.2157921042162825,10.609740523090416,2.044306934144083,180,7.2,11.514563106796116,563,0.9597727872585357,1.0,"open, low-rise, mixed-green",0.819943129566365,0.6521478621736909,False,3.0,"moderate-density, mid-rise, mixed-green",0.6641461529322604,0.6322995353999343,False,4.0,"moderate-density, mid-rise, mixed-green",0.7670373312006147,0.6886668562580927,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2381722309204741,7.61962932420462,0.4456209277282735,0.0204430693414408,0.0856543358894633,1.8189894035458565e-12,False,1.0,3.0,4.0,False,True,provisional
